Id,lat,lng,desc,zip,title,timeStamp,twp,addr,e
22485,40.2358614,-75.2869934,HANCOCK ST & HIGH ST; LANSDALE; 2016-02-04 @ 14:10:12-Station:STA14;,19446.0,Fire: GAS-ODOR/LEAK,2016-02-04 14:10:12,LANSDALE,HANCOCK ST & HIGH ST,1
22486,40.1499398,-75.3396256,GERMANTOWN PIKE & RICHFIELD RD; EAST NORRITON; 2016-02-04 @ 14:14:35;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 14:14:35,EAST NORRITON,GERMANTOWN PIKE & RICHFIELD RD,1
22487,40.254768,-75.6604586,SHOEMAKER RD & ROBINSON ST; POTTSTOWN; 2016-02-04 @ 14:17:20;,19464.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 14:17:20,POTTSTOWN,SHOEMAKER RD & ROBINSON ST,1
22488,40.1154061,-75.2971234,RAMP PLYMOUTH RD TO I476  & PLYMOUTH RD; PLYMOUTH; 2016-02-04 @ 14:25:12;,19462.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 14:25:12,PLYMOUTH,RAMP PLYMOUTH RD TO I476  & PLYMOUTH RD,1
22489,40.3816976,-75.4829256,SINGER WAY & E 8TH ST;  RED HILL; Station 369; 2016-02-04 @ 14:35:06;,18076.0,EMS: FALL VICTIM,2016-02-04 14:35:06,RED HILL,SINGER WAY & E 8TH ST,1
22490,40.119729,-75.1607261,JENKINTOWN RD & GARFIELD AVE;  ABINGTON; Station 383; 2016-02-04 @ 14:31:09;,19038.0,EMS: SUBJECT IN PAIN,2016-02-04 14:31:09,ABINGTON,JENKINTOWN RD & GARFIELD AVE,1
22491,40.1119375,-75.1923791,MEADOW LN & BRIAR RD; SPRINGFIELD; 2016-02-04 @ 14:39:38-Station:STA700;,19075.0,Fire: GAS-ODOR/LEAK,2016-02-04 14:39:38,SPRINGFIELD,MEADOW LN & BRIAR RD,1
22492,40.2290075,-75.3878525,RAMP RT422 WB TO RT100  & RT100 NB; CHESTER COUNTY; 2016-02-04 @ 14:36:42;,19075.0,Traffic: DISABLED VEHICLE -,2016-02-04 14:36:42,CHESTER COUNTY,RAMP RT422 WB TO RT100  & RT100 NB,1
22493,40.0986082,-75.3944463,ALLENDALE RD & 1ST AVE; UPPER MERION; 2016-02-04 @ 14:43:01-Station:STA47;,19406.0,Fire: FIRE ALARM,2016-02-04 14:43:01,UPPER MERION,ALLENDALE RD & 1ST AVE,1
22494,40.1153246,-75.3441496,SWEDE ST & W PENN ST;  NORRISTOWN; Station 308A; 2016-02-04 @ 14:49:40;,19401.0,EMS: DIABETIC EMERGENCY,2016-02-04 14:49:40,NORRISTOWN,SWEDE ST & W PENN ST,1
22495,40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-02-04 @ 14:50:32;,19403.0,EMS: MEDICAL ALERT ALARM,2016-02-04 14:50:32,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
22496,40.0857035,-75.2112783,BETHLEHEM PIKE & STENTON AVE; PHILA COUNTY; 2016-02-04 @ 14:47:06;,19118.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-02-04 14:47:06,PHILA COUNTY,BETHLEHEM PIKE & STENTON AVE,1
22497,40.244557,-75.6415046,HIGH ST & UNION ST;  POTTSTOWN; Station 329; 2016-02-04 @ 14:51:34;,19464.0,EMS: SEIZURES,2016-02-04 14:51:34,POTTSTOWN,HIGH ST & UNION ST,1
22498,40.139236,-75.0611871,HUNTINGDON PIKE;  LOWER MORELAND; Station 355; 2016-02-04 @ 14:52:35;,19006.0,EMS: VEHICLE ACCIDENT,2016-02-04 14:52:35,LOWER MORELAND,HUNTINGDON PIKE,1
22499,40.1223867,-75.0645929,HUNTINGDON PIKE & MURRAY RD; LOWER MORELAND; 2016-02-04 @ 14:52:42;,19006.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 14:52:42,LOWER MORELAND,HUNTINGDON PIKE & MURRAY RD,1
22500,40.139236,-75.0611871,HUNTINGDON PIKE; LOWER MORELAND; 2016-02-04 @ 14:56:58-Station:STA8;,19006.0,Fire: VEHICLE ACCIDENT,2016-02-04 14:56:58,LOWER MORELAND,HUNTINGDON PIKE,1
22501,40.2442013,-75.582403,HIGH ST & S PARK RD;  LOWER POTTSGROVE; Station 329; 2016-02-04 @ 15:01:58;,19464.0,EMS: HEAD INJURY,2016-02-04 15:01:58,LOWER POTTSGROVE,HIGH ST & S PARK RD,1
22502,40.0810063,-75.3161537,CONSHOHOCKEN RD & OLD ELM ST; PLYMOUTH; 2016-02-04 @ 15:11:42-Station:STA43;,19428.0,Fire: FIRE ALARM,2016-02-04 15:11:42,PLYMOUTH,CONSHOHOCKEN RD & OLD ELM ST,1
22503,40.127131,-75.3501839,BEECH ST & NOBLE ST;  NORRISTOWN; Station 308A; 2016-02-04 @ 15:18:32;,19401.0,EMS: CARDIAC EMERGENCY,2016-02-04 15:18:32,NORRISTOWN,BEECH ST & NOBLE ST,1
22504,40.1144801,-75.3077573,BELVOIR RD & JOHNSON RD; PLYMOUTH; 2016-02-04 @ 15:22:44;,19462.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 15:22:44,PLYMOUTH,BELVOIR RD & JOHNSON RD,1
22505,40.2060806,-75.2246178,BETHLEHEM PIKE & WELSH RD; HORSHAM; 2016-02-04 @ 15:21:35;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 15:21:35,HORSHAM,BETHLEHEM PIKE & WELSH RD,1
22506,40.3280518,-75.3289069,WASHINGTON AVE & FULTON AVE;  TELFORD; Station 339; 2016-02-04 @ 15:27:44;,18969.0,EMS: NAUSEA/VOMITING,2016-02-04 15:27:44,TELFORD,WASHINGTON AVE & FULTON AVE,1
22507,40.0454164,-75.3434715,COUNTY LINE RD & WISTAR RD; LOWER MERION; 2016-02-04 @ 15:31:22;,19085.0,Traffic: DISABLED VEHICLE -,2016-02-04 15:31:22,LOWER MERION,COUNTY LINE RD & WISTAR RD,1
22508,40.1074003,-75.113206,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2016-02-04 @ 15:31:29;,19046.0,EMS: CARDIAC EMERGENCY,2016-02-04 15:31:29,ABINGTON,THE FAIRWAY  & RYDAL RD,1
22509,40.1164654,-75.3446668,CHERRY ST & W AIRY ST;  NORRISTOWN; Station 308A; 2016-02-04 @ 15:34:48;,19401.0,EMS: HEMORRHAGING,2016-02-04 15:34:48,NORRISTOWN,CHERRY ST & W AIRY ST,1
22510,40.0655304,-75.3078284,CONSHOHOCKEN STATE RD & MERION HILL LN; WEST CONSHOHOCKEN; 2016-02-04 @ 15:32:53;,19428.0,Traffic: DISABLED VEHICLE -,2016-02-04 15:32:53,WEST CONSHOHOCKEN,CONSHOHOCKEN STATE RD & MERION HILL LN,1
22511,40.2537958,-75.5883229,BUCHERT RD & N PLEASANT VIEW RD; LOWER POTTSGROVE; 2016-02-04 @ 15:32:34;,19464.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 15:32:34,LOWER POTTSGROVE,BUCHERT RD & N PLEASANT VIEW RD,1
22512,40.188666,-75.1007192,COUNTY LINE RD & MADISON AVE; HATBORO; 2016-02-04 @ 15:40:20-Station:STA95;,18974.0,Fire: CARBON MONOXIDE DETECTOR,2016-02-04 15:40:20,HATBORO,COUNTY LINE RD & MADISON AVE,1
22513,40.1830735,-75.1342709,HORSHAM RD; HORSHAM; 2016-02-04 @ 15:43:25-Station:STA15;,19044.0,Fire: VEHICLE FIRE,2016-02-04 15:43:25,HORSHAM,HORSHAM RD,1
22514,40.1336219,-75.3232025,MONTGOMERY AVE & 1ST ST;  EAST NORRITON; Station 308; 2016-02-04 @ 15:42:30;,19401.0,EMS: FALL VICTIM,2016-02-04 15:42:30,EAST NORRITON,MONTGOMERY AVE & 1ST ST,1
22515,40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2016-02-04 @ 15:43:54;,19422.0,EMS: FEVER,2016-02-04 15:43:54,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR,1
22516,40.0741281,-75.1052232,TOWNSHIP LINE RD & HOLME AVE; CHELTENHAM; 2016-02-04 @ 15:43:32;,19027.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 15:43:32,CHELTENHAM,TOWNSHIP LINE RD & HOLME AVE,1
22517,40.1957631,-75.1583518,HORSHAM RD & PROGRESS DR; HORSHAM; 2016-02-04 @ 15:43:55;,19044.0,Traffic: VEHICLE FIRE -,2016-02-04 15:43:55,HORSHAM,HORSHAM RD & PROGRESS DR,1
22518,40.108974,-75.2138303,BETHLEHEM PIKE & SPRINGFIELD AVE;  SPRINGFIELD; Station 311; 2016-02-04 @ 15:46:46;,19031.0,EMS: HEAD INJURY,2016-02-04 15:46:46,SPRINGFIELD,BETHLEHEM PIKE & SPRINGFIELD AVE,1
22519,40.258505,-75.265233,BROAD ST & COWPATH RD;  HATFIELD TOWNSHIP; Station 345; 2016-02-04 @ 15:50:29;,19446.0,EMS: SYNCOPAL EPISODE,2016-02-04 15:50:29,HATFIELD TOWNSHIP,BROAD ST & COWPATH RD,1
22520,40.0230397,-75.3151611,MONTGOMERY AVE & MORRIS AVE;  LOWER MERION; Station 313; 2016-02-04 @ 15:51:08;,19010.0,EMS: HEMORRHAGING,2016-02-04 15:51:08,LOWER MERION,MONTGOMERY AVE & MORRIS AVE,1
22521,40.0655304,-75.3078284,CONSHOHOCKEN STATE RD & MERION HILL LN; WEST CONSHOHOCKEN; 2016-02-04 @ 15:35:21;,19428.0,Traffic: DISABLED VEHICLE -,2016-02-04 15:35:21,WEST CONSHOHOCKEN,CONSHOHOCKEN STATE RD & MERION HILL LN,1
22522,40.1839031,-75.1002716,MEADOWBROOK AVE & N PENN ST; HATBORO; 2016-02-04 @ 16:02:00;,19040.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:02:00,HATBORO,MEADOWBROOK AVE & N PENN ST,1
22523,40.3992767,-75.4958782,PENN ST & QUAKERTOWN AVE; PENNSBURG; 2016-02-04 @ 16:02:46;,18073.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:02:46,PENNSBURG,PENN ST & QUAKERTOWN AVE,1
22524,40.0857035,-75.2112783,BETHLEHEM PIKE & STENTON AVE; PHILA COUNTY; 2016-02-04 @ 16:13:44;,19118.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-02-04 16:13:44,PHILA COUNTY,BETHLEHEM PIKE & STENTON AVE,1
22525,40.0943935,-75.1281794,CEDAR ST & WILLOW ST; JENKINTOWN; 2016-02-04 @ 16:15:28-Station:STA96;,19046.0,Fire: BUILDING FIRE,2016-02-04 16:15:28,JENKINTOWN,CEDAR ST & WILLOW ST,1
22526,40.2595192,-75.6307088,FRANKLIN ST & GRACE ST;  POTTSTOWN; Station 329; 2016-02-04 @ 16:19:47;,19464.0,EMS: FALL VICTIM,2016-02-04 16:19:47,POTTSTOWN,FRANKLIN ST & GRACE ST,1
22527,40.2367704,-75.2885325,S BROAD ST & E HANCOCK ST; LANSDALE; 2016-02-04 @ 16:19:19;,19446.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:19:19,LANSDALE,S BROAD ST & E HANCOCK ST,1
22528,40.0787258,-75.1115955,CEDAR RD & JENKINTOWN RD; ABINGTON; 2016-02-04 @ 16:19:04;,19027.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:19:04,ABINGTON,CEDAR RD & JENKINTOWN RD,1
22529,40.2556724,-75.6331329,HALE ST; POTTSTOWN; 2016-02-04 @ 16:23:21-Station:STA69;,19464.0,Fire: FIRE SPECIAL SERVICE,2016-02-04 16:23:21,POTTSTOWN,HALE ST,1
22530,40.111435,-75.0759539,MEADOWBROOK DR & HUNTINGDON PIKE;  ABINGTON; Station 382; 2016-02-04 @ 16:28:15;,19006.0,EMS: RESPIRATORY EMERGENCY,2016-02-04 16:28:15,ABINGTON,MEADOWBROOK DR & HUNTINGDON PIKE,1
22531,40.2456734,-75.2796667,BROAD ST & E 6TH ST; LANSDALE; 2016-02-04 @ 16:33:48-Station:STA14;,19446.0,Fire: FIRE ALARM,2016-02-04 16:33:48,LANSDALE,BROAD ST & E 6TH ST,1
22532,40.0890428,-75.1548572,W CHURCH RD & RICES MILL RD; CHELTENHAM; 2016-02-04 @ 16:38:35;,19095.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:38:35,CHELTENHAM,W CHURCH RD & RICES MILL RD,1
22533,40.2461997,-75.6859379,W VINE ST & FAIRVIEW ST; WEST POTTSGROVE; 2016-02-04 @ 16:45:07;,19464.0,Traffic: DISABLED VEHICLE -,2016-02-04 16:45:07,WEST POTTSGROVE,W VINE ST & FAIRVIEW ST,1
22534,40.1826508,-75.4913826,BASSWOOD CT & PERSIMMON DR;  UPPER PROVIDENCE; Station 324; 2016-02-04 @ 16:50:16;,19426.0,EMS: ALLERGIC REACTION,2016-02-04 16:50:16,UPPER PROVIDENCE,BASSWOOD CT & PERSIMMON DR,1
22535,40.1049161,-75.1249119,OLD YORK RD & BAEDER RD; ABINGTON; 2016-02-04 @ 16:48:26;,19046.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:48:26,ABINGTON,OLD YORK RD & BAEDER RD,1
22536,40.1049161,-75.1249119,OLD YORK RD & BAEDER RD; ABINGTON; 2016-02-04 @ 16:55:34;,19046.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:55:34,ABINGTON,OLD YORK RD & BAEDER RD,1
22537,40.0813707,-75.3079389,6TH AVE & FREEDLEY ST;  CONSHOHOCKEN; Station 313A; 2016-02-04 @ 16:55:19;,19428.0,EMS: SYNCOPAL EPISODE,2016-02-04 16:55:19,CONSHOHOCKEN,6TH AVE & FREEDLEY ST,1
22538,40.1772723,-75.1061958,YORK RD & MORELAND RD;  UPPER MORELAND; Station 381; 2016-02-04 @ 16:52:41;,19040.0,EMS: ALTERED MENTAL STATUS,2016-02-04 16:52:41,UPPER MORELAND,YORK RD & MORELAND RD,1
22539,40.2741374,-75.6604687,UPLAND SQUARE DR & SELL RD; WEST POTTSGROVE; 2016-02-04 @ 16:53:21;,19464.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:53:21,WEST POTTSGROVE,UPLAND SQUARE DR & SELL RD,1
22540,40.2932753,-75.6007142,WINDY HILL RD & OWL CT; NEW HANOVER; 2016-02-04 @ 16:56:13-Station:STA37;,19525.0,Fire: PUMP DETAIL,2016-02-04 16:56:13,NEW HANOVER,WINDY HILL RD & OWL CT,1
22541,40.1198332,-75.1253492,MORELAND RD & RR CROSSING; ABINGTON; 2016-02-04 @ 16:56:38;,19525.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:56:38,ABINGTON,MORELAND RD & RR CROSSING,1
22542,40.2520891,-75.6458069,SPRUCE ST & JEFFERSON AVE;  POTTSTOWN; Station 329; 2016-02-04 @ 16:57:43;,19464.0,EMS: SYNCOPAL EPISODE,2016-02-04 16:57:43,POTTSTOWN,SPRUCE ST & JEFFERSON AVE,1
22543,40.109202,-75.145074,EASTON RD & JENKINTOWN RD; ABINGTON; 2016-02-04 @ 16:59:44;,19038.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:59:44,ABINGTON,EASTON RD & JENKINTOWN RD,1
22544,40.0890428,-75.1548572,RICES MILL RD & W CHURCH RD; CHELTENHAM; 2016-02-04 @ 16:38:35;,19095.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 16:38:35,CHELTENHAM,RICES MILL RD & W CHURCH RD,1
22545,40.2948168,-75.537972,BIG RD & COLONIAL RD; UPPER FREDERICK; 2016-02-04 @ 17:04:58-Station:STA87;,18074.0,Fire: FIRE ALARM,2016-02-04 17:04:58,UPPER FREDERICK,BIG RD & COLONIAL RD,1
22546,40.2478721,-75.6437149,WALNUT ST & N FRANKLIN ST; POTTSTOWN; 2016-02-04 @ 17:03:03-Station:STA69;,19464.0,Fire: FIRE INVESTIGATION,2016-02-04 17:03:03,POTTSTOWN,WALNUT ST & N FRANKLIN ST,1
22547,40.203491,-75.619521,BUCKWALTER RD & ELLIS WOODS RD;  CHESTER COUNTY; Station 3A84; 2016-02-04 @ 17:04:15;,19465.0,EMS: CVA/STROKE,2016-02-04 17:04:15,CHESTER COUNTY,BUCKWALTER RD & ELLIS WOODS RD,1
22548,40.246831,-75.2924826,MAIN ST & S MITCHELL AVE; LANSDALE; 2016-02-04 @ 17:03:38;,19446.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:03:38,LANSDALE,MAIN ST & S MITCHELL AVE,1
22549,40.0921365,-75.1620346,S EASTON RD & LIMEKILN PIKE; CHELTENHAM; 2016-02-04 @ 17:03:49;,19095.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:03:49,CHELTENHAM,S EASTON RD & LIMEKILN PIKE,1
22550,40.1127802,-75.1684955,TENNIS AVE & MT CARMEL AVE;  ABINGTON; Station 383; 2016-02-04 @ 17:07:42;,19038.0,EMS: UNRESPONSIVE SUBJECT,2016-02-04 17:07:42,ABINGTON,TENNIS AVE & MT CARMEL AVE,1
22551,40.0056373,-75.2298986,CONSHOHOCKEN STATE RD & W NEWFIELD WAY; LOWER MERION; 2016-02-04 @ 17:07:57;,19004.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:07:57,LOWER MERION,CONSHOHOCKEN STATE RD & W NEWFIELD WAY,1
22552,40.2917776,-75.3763767,MAPLE AVE; FRANCONIA; 2016-02-04 @ 17:15:29-Station:STA89;,19438.0,Fire: VEHICLE ACCIDENT,2016-02-04 17:15:29,FRANCONIA,MAPLE AVE,1
22553,40.2917776,-75.3763767,MAPLE AVE;  FRANCONIA; Station 344; 2016-02-04 @ 17:15:39;,19438.0,EMS: VEHICLE ACCIDENT,2016-02-04 17:15:39,FRANCONIA,MAPLE AVE,1
22554,40.2937659,-75.3767229,MAPLE AVE & HARLEYSVILLE PIKE; FRANCONIA; 2016-02-04 @ 17:15:53;,19438.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:15:53,FRANCONIA,MAPLE AVE & HARLEYSVILLE PIKE,1
22555,40.2290075,-75.3878525,RT422 BYP WB & RAMP RT422 WB TO S HANOVER ST; CHESTER COUNTY; 2016-02-04 @ 17:15:10;,19438.0,Traffic: ROAD OBSTRUCTION -,2016-02-04 17:15:10,CHESTER COUNTY,RT422 BYP WB & RAMP RT422 WB TO S HANOVER ST,1
22556,40.1130379,-75.3405103,E MAIN ST & MILL ST; NORRISTOWN; 2016-02-04 @ 17:26:56;,19401.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:26:56,NORRISTOWN,E MAIN ST & MILL ST,1
22557,40.2605355,-75.3666079,MAIN ST & GODSHALL DR; LOWER SALFORD; 2016-02-04 @ 17:30:07;,19438.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:30:07,LOWER SALFORD,MAIN ST & GODSHALL DR,1
22558,40.1237694,-75.3573579,HAMILTON ST & OAKWOOD AVE;  NORRISTOWN; Station 308A; 2016-02-04 @ 17:32:27;,19401.0,EMS: HEAD INJURY,2016-02-04 17:32:27,NORRISTOWN,HAMILTON ST & OAKWOOD AVE,1
22559,40.00647,-75.232462,BALA AVE & MONTGOMERY AVE; LOWER MERION; 2016-02-04 @ 17:33:47;,19004.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:33:47,LOWER MERION,BALA AVE & MONTGOMERY AVE,1
22560,40.218035,-75.3499699,FISHER RD & WENTZ CHURCH RD;  WORCESTER; Station 336; 2016-02-04 @ 17:39:32;,19446.0,EMS: UNKNOWN MEDICAL EMERGENCY,2016-02-04 17:39:32,WORCESTER,FISHER RD & WENTZ CHURCH RD,1
22561,40.111631,-75.121396,SUSQUEHANNA RD & BROOK RD; ABINGTON; 2016-02-04 @ 17:40:42;,19446.0,Traffic: DISABLED VEHICLE -,2016-02-04 17:40:42,ABINGTON,SUSQUEHANNA RD & BROOK RD,1
22562,40.12238,-75.353117,MARSHALL ST & STANBRIDGE ST;  NORRISTOWN; Station 308A; 2016-02-04 @ 17:44:35;,19401.0,EMS: CARBON MONOXIDE DETECTOR,2016-02-04 17:44:35,NORRISTOWN,MARSHALL ST & STANBRIDGE ST,1
22563,40.12238,-75.353117,MARSHALL ST & STANBRIDGE ST; NORRISTOWN; 2016-02-04 @ 17:44:14-Station:STA27;,19401.0,Fire: CARBON MONOXIDE DETECTOR,2016-02-04 17:44:14,NORRISTOWN,MARSHALL ST & STANBRIDGE ST,1
22564,40.0025642,-75.2236498,CITY AVE & N 47TH ST; LOWER MERION; 2016-02-04 @ 17:44:20;,19004.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:44:20,LOWER MERION,CITY AVE & N 47TH ST,1
22565,40.1629494,-75.0570532,COUNTY LINE RD & HEATON RD; LOWER MORELAND; 2016-02-04 @ 17:43:24;,19006.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:43:24,LOWER MORELAND,COUNTY LINE RD & HEATON RD,1
22566,40.2186132,-75.2970542,SUMNEYTOWN PIKE & ALLENTOWN RD;  UPPER GWYNEDD; Station 345B; 2016-02-04 @ 17:49:29;,19446.0,EMS: FALL VICTIM,2016-02-04 17:49:29,UPPER GWYNEDD,SUMNEYTOWN PIKE & ALLENTOWN RD,1
22567,40.116496,-75.1414998,FERNHILL RD & ROSLYN AVE;  ABINGTON; Station 383; 2016-02-04 @ 17:50:06;,19038.0,EMS: HEAD INJURY,2016-02-04 17:50:06,ABINGTON,FERNHILL RD & ROSLYN AVE,1
22568,40.2355252,-75.2142093,PHEASANT RUN & STREAM VIEW DR;  MONTGOMERY; Station 345A; 2016-02-04 @ 17:46:14;,19454.0,EMS: RESPIRATORY EMERGENCY,2016-02-04 17:46:14,MONTGOMERY,PHEASANT RUN & STREAM VIEW DR,1
22569,40.2485426,-75.6639648,HIGH ST & RAMP RT100 NB TO W HIGH ST; POTTSTOWN; 2016-02-04 @ 17:52:08;,19464.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:52:08,POTTSTOWN,HIGH ST & RAMP RT100 NB TO W HIGH ST,1
22570,40.0929021,-75.2236184,STENTON AVE & W WISSAHICKON AVE; SPRINGFIELD; 2016-02-04 @ 17:53:21;,19118.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 17:53:21,SPRINGFIELD,STENTON AVE & W WISSAHICKON AVE,1
22571,40.1414828,-75.117142,MORELAND RD & EASTON RD;  ABINGTON; Station 381; 2016-02-04 @ 18:03:59;,19090.0,EMS: HEAD INJURY,2016-02-04 18:03:59,ABINGTON,MORELAND RD & EASTON RD,1
22572,40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2016-02-04 @ 18:19:29;,19438.0,EMS: FALL VICTIM,2016-02-04 18:19:29,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
22573,40.219815,-75.4740284,QUEEN RD & ELIZABETH CT;  PERKIOMEN; Station 324; 2016-02-04 @ 18:27:53;,19426.0,EMS: CARDIAC EMERGENCY,2016-02-04 18:27:53,PERKIOMEN,QUEEN RD & ELIZABETH CT,1
22574,40.1670212,-75.2902532,DEKALB PIKE & SKIPPACK PIKE;  WHITPAIN; Station 385; 2016-02-04 @ 18:30:52;,19422.0,EMS: VEHICLE ACCIDENT,2016-02-04 18:30:52,WHITPAIN,DEKALB PIKE & SKIPPACK PIKE,1
22575,40.1619309,-75.2953409,DEKALB PIKE & CHERRY RD; WHITPAIN; 2016-02-04 @ 18:34:09;,19422.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 18:34:09,WHITPAIN,DEKALB PIKE & CHERRY RD,1
22576,40.1670212,-75.2902532,DEKALB PIKE & SKIPPACK PIKE; WHITPAIN; 2016-02-04 @ 18:33:10;,19422.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 18:33:10,WHITPAIN,DEKALB PIKE & SKIPPACK PIKE,1
22577,40.1980009,-75.2115812,WELSH RD & MARIETTA DR; HORSHAM; 2016-02-04 @ 18:35:17;,19002.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 18:35:17,HORSHAM,WELSH RD & MARIETTA DR,1
22578,40.1463007,-75.0600812,HUNTINGDON PIKE & CALVIN RD;  LOWER MORELAND; Station 355; 2016-02-04 @ 18:33:16;,19006.0,EMS: ABDOMINAL PAINS,2016-02-04 18:33:16,LOWER MORELAND,HUNTINGDON PIKE & CALVIN RD,1
22579,40.1043407,-75.3476501,DEKALB ST & W 6TH ST;  BRIDGEPORT; Station 317; 2016-02-04 @ 18:36:08;,19405.0,EMS: HEMORRHAGING,2016-02-04 18:36:08,BRIDGEPORT,DEKALB ST & W 6TH ST,1
22580,40.0850736,-75.3886248,GULPH RD & W DEKALB PIKE; UPPER MERION; 2016-02-04 @ 18:37:16;,19406.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 18:37:16,UPPER MERION,GULPH RD & W DEKALB PIKE,1
22581,40.132258,-75.382336,TROOPER RD & EGYPT RD; WEST NORRITON; 2016-02-04 @ 18:50:34-Station:STA46;,19403.0,Fire: FIRE ALARM,2016-02-04 18:50:34,WEST NORRITON,TROOPER RD & EGYPT RD,1
22582,40.1182906,-75.3495296,ASTOR ST & W AIRY ST; NORRISTOWN; 2016-02-04 @ 18:49:48-Station:STA27;,19401.0,Fire: FIRE INVESTIGATION,2016-02-04 18:49:48,NORRISTOWN,ASTOR ST & W AIRY ST,1
22583,40.133207,-75.2805505,TOWNSHIP LINE RD & SENTRY PKWY W; PLYMOUTH; 2016-02-04 @ 18:51:38;,19422.0,Traffic: DISABLED VEHICLE -,2016-02-04 18:51:38,PLYMOUTH,TOWNSHIP LINE RD & SENTRY PKWY W,1
22584,40.2513703,-75.4657098,PERKIOMEN AVE & 3RD ST;  SCHWENKSVILLE; Station 331; 2016-02-04 @ 18:55:25;,19473.0,EMS: CARDIAC EMERGENCY,2016-02-04 18:55:25,SCHWENKSVILLE,PERKIOMEN AVE & 3RD ST,1
22585,40.2440777,-75.6377358,HIGH ST & N BAILEY ST; POTTSTOWN; 2016-02-04 @ 18:51:21-Station:STA69;,19464.0,Fire: FIRE ALARM,2016-02-04 18:51:21,POTTSTOWN,HIGH ST & N BAILEY ST,1
22586,40.362857,-75.5162295,WARD RD & KINGS RD; UPPER HANOVER; 2016-02-04 @ 18:59:05-Station:STA65;,18073.0,Fire: FIRE ALARM,2016-02-04 18:59:05,UPPER HANOVER,WARD RD & KINGS RD,1
22587,40.133207,-75.2805505,TOWNSHIP LINE RD & SENTRY PKWY W; PLYMOUTH; 2016-02-04 @ 19:01:30;,19422.0,Traffic: DISABLED VEHICLE -,2016-02-04 19:01:30,PLYMOUTH,TOWNSHIP LINE RD & SENTRY PKWY W,1
22588,40.2158292,-75.2408345,WELSH RD & GWYNEDD LEA DR; MONTGOMERY; 2016-02-04 @ 19:01:39;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 19:01:39,MONTGOMERY,WELSH RD & GWYNEDD LEA DR,1
22589,40.2158292,-75.2408345,WELSH RD & GWYNEDD LEA DR; MONTGOMERY; 2016-02-04 @ 19:04:50;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-02-04 19:04:50,MONTGOMERY,WELSH RD & GWYNEDD LEA DR,1
22590,40.2108625,-75.4294374,BRIDGE RD & ANITA RD; SKIPPACK; 2016-02-04 @ 19:04:03;,19426.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-02-04 19:04:03,SKIPPACK,BRIDGE RD & ANITA RD,1
